pdf_id,title,committee_name,conf_date,url
417회-1차-국방위원회-2024-08-08,제22대국회 제417회 1차 국방위원회,국방위원회,2024-08-08,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053968&fileId=0000120569&deviceGubun=P&imsiYn=P
417회-1차-교육위원회-2024-08-08,제22대국회 제417회 1차 교육위원회,교육위원회,2024-08-08,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053964&fileId=0000120555&deviceGubun=P&imsiYn=P
417회-1차-보건복지위원회-2024-08-08,제22대국회 제417회 1차 보건복지위원회,보건복지위원회,2024-08-08,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053963&fileId=0000120553&deviceGubun=P&imsiYn=P
417회-1차-행정안전위원회-2024-08-08,제22대국회 제417회 1차 행정안전위원회,행정안전위원회,2024-08-08,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053966&fileId=0000120563&deviceGubun=P&imsiYn=P
418회-4차-보건복지위원회-2024-10-10,제22대국회 제418회 4차 보건복지위원회,보건복지위원회,2024-10-10,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054171&fileId=0000121949&deviceGubun=P&imsiYn=P
418회-5차-행정안전위원회-2024-10-10,제22대국회 제418회 5차 행정안전위원회,행정안전위원회,2024-10-10,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054175&fileId=0000122059&deviceGubun=P&imsiYn=P
418회-4차-환경노동위원회-2024-10-10,제22대국회 제418회 4차 환경노동위원회,환경노동위원회,2024-10-10,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054170&fileId=0000121947&deviceGubun=P&imsiYn=P
418회-4차-정무위원회-2024-10-10,제22대국회 제418회 4차 정무위원회,정무위원회,2024-10-10,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054176&fileId=0000122061&deviceGubun=P&imsiYn=P
418회-4차-문화체육관광위원회-2024-10-10,제22대국회 제418회 4차 문화체육관광위원회,문화체육관광위원회,2024-10-10,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054174&fileId=0000122057&deviceGubun=P&imsiYn=P
418회-6차-과학기술정보방송통신위원회-2024-10-10,제22대국회 제418회 6차 과학기술정보방송통신위원회,과학기술정보방송통신위원회,2024-10-10,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054183&fileId=0000122077&deviceGubun=P&imsiYn=P
416회-5차-정무위원회-2024-07-30,제22대국회 제416회 5차 정무위원회,정무위원회,2024-07-30,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053952&fileId=0000120415&deviceGubun=P&imsiYn=P
416회-3차-산업통상자원중소벤처기업위원회-2024-07-30,제22대국회 제416회 3차 산업통상자원중소벤처기업위원회,산업통상자원중소벤처기업위원회,2024-07-30,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053951&fileId=0000120413&deviceGubun=P&imsiYn=P
416회-2차-정보위원회-2024-07-30,제22대국회 제416회 2차 정보위원회,정보위원회,2024-07-30,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053959&fileId=0000120495&deviceGubun=P&imsiYn=P
418회-10차-행정안전위원회-2024-11-11,제22대국회 제418회 10차 행정안전위원회,행정안전위원회,2024-11-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054291&fileId=0000122613&deviceGubun=P&imsiYn=P
418회-3차-예산결산소위원회-2024-11-11,제22대국회 제418회 3차 예산결산소위원회,예산결산소위원회,2024-11-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054315&fileId=0000122661&deviceGubun=P&imsiYn=P
418회-13차-과학기술정보방송통신위원회-2024-11-11,제22대국회 제418회 13차 과학기술정보방송통신위원회,과학기술정보방송통신위원회,2024-11-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054331&fileId=0000122703&deviceGubun=P&imsiYn=P
418회-9차-예산결산특별위원회-2024-11-11,제22대국회 제418회 9차 예산결산특별위원회,예산결산특별위원회,2024-11-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054308&fileId=0000122647&deviceGubun=P&imsiYn=P
418회-1차-예산·결산·기금심사소위원회-2024-11-11,제22대국회 제418회 1차 예산·결산·기금심사소위원회,예산·결산·기금심사소위원회,2024-11-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054330&fileId=0000122701&deviceGubun=P&imsiYn=P
418회-2차-예산결산기금심사소위원회-2024-11-11,제22대국회 제418회 2차 예산결산기금심사소위원회,예산결산기금심사소위원회,2024-11-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054311&fileId=0000122653&deviceGubun=P&imsiYn=P
418회-5차-국방위원회-2024-11-11,제22대국회 제418회 5차 국방위원회,국방위원회,2024-11-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054322&fileId=0000122685&deviceGubun=P&imsiYn=P
418회-11차-문화체육관광위원회-2024-11-11,제22대국회 제418회 11차 문화체육관광위원회,문화체육관광위원회,2024-11-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054317&fileId=0000122665&deviceGubun=P&imsiYn=P
418회-5차-산업통상자원중소벤처기업위원회-2024-10-17,제22대국회 제418회 5차 산업통상자원중소벤처기업위원회,산업통상자원중소벤처기업위원회,2024-10-17,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054208&fileId=0000122279&deviceGubun=P&imsiYn=P
418회-5차-환경노동위원회-2024-10-17,제22대국회 제418회 5차 환경노동위원회,환경노동위원회,2024-10-17,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054197&fileId=0000122213&deviceGubun=P&imsiYn=P
418회-6차-문화체육관광위원회-2024-10-17,제22대국회 제418회 6차 문화체육관광위원회,문화체육관광위원회,2024-10-17,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054198&fileId=0000122215&deviceGubun=P&imsiYn=P
418회-6차-정무위원회-2024-10-17,제22대국회 제418회 6차 정무위원회,정무위원회,2024-10-17,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054199&fileId=0000122217&deviceGubun=P&imsiYn=P
416회-6차-법제사법위원회-2024-07-31,제22대국회 제416회 6차 법제사법위원회,법제사법위원회,2024-07-31,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053953&fileId=0000120417&deviceGubun=P&imsiYn=P
418회-2차-예산·결산기금심사소위원회-2024-09-05,제22대국회 제418회 2차 예산·결산기금심사소위원회,예산·결산기금심사소위원회,2024-09-05,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054067&fileId=0000121230&deviceGubun=P&imsiYn=P
418회-4차-예산결산특별위원회-2024-09-05,제22대국회 제418회 4차 예산결산특별위원회,예산결산특별위원회,2024-09-05,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054063&fileId=0000121222&deviceGubun=P&imsiYn=P
418회-2차-행정안전위원회-2024-09-05,제22대국회 제418회 2차 행정안전위원회,행정안전위원회,2024-09-05,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054066&fileId=0000121228&deviceGubun=P&imsiYn=P
418회-2차-국토교통위원회-2024-09-05,제22대국회 제418회 2차 국토교통위원회,국토교통위원회,2024-09-05,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054059&fileId=0000121214&deviceGubun=P&imsiYn=P
418회-3차-법제사법위원회-2024-09-05,제22대국회 제418회 3차 법제사법위원회,법제사법위원회,2024-09-05,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054069&fileId=0000121235&deviceGubun=P&imsiYn=P
418회-2차-국방위원회-2024-09-05,제22대국회 제418회 2차 국방위원회,국방위원회,2024-09-05,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054061&fileId=0000121218&deviceGubun=P&imsiYn=P
418회-1차-문화체육관광위원회-2024-09-05,제22대국회 제418회 1차 문화체육관광위원회,문화체육관광위원회,2024-09-05,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054074&fileId=0000121246&deviceGubun=P&imsiYn=P
418회-2차-예산결산심사소위원회-2024-09-05,제22대국회 제418회 2차 예산결산심사소위원회,예산결산심사소위원회,2024-09-05,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054051&fileId=0000121198&deviceGubun=P&imsiYn=P
418회-2차-법안심사소위원회-2024-10-29,제22대국회 제418회 2차 법안심사소위원회,법안심사소위원회,2024-10-29,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054261&fileId=0000122553&deviceGubun=P&imsiYn=P
418회-3차-교육위원회-2024-09-27,제22대국회 제418회 3차 교육위원회,교육위원회,2024-09-27,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054140&fileId=0000121714&deviceGubun=P&imsiYn=P
417회-1차-정무위원회-2024-08-26,제22대국회 제417회 1차 정무위원회,정무위원회,2024-08-26,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054000&fileId=0000120952&deviceGubun=P&imsiYn=P
417회-3차-보건복지위원회-2024-08-26,제22대국회 제417회 3차 보건복지위원회,보건복지위원회,2024-08-26,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054003&fileId=0000120958&deviceGubun=P&imsiYn=P
417회-1차-문화체육관광위원회-2024-08-26,제22대국회 제417회 1차 문화체육관광위원회,문화체육관광위원회,2024-08-26,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054007&fileId=0000121000&deviceGubun=P&imsiYn=P
417회-1차-법안심사제1소위원회-2024-08-26,제22대국회 제417회 1차 법안심사제1소위원회,법안심사제1소위원회,2024-08-26,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054014&fileId=0000121014&deviceGubun=P&imsiYn=P
417회-7차-과학기술정보방송통신위원회-2024-08-26,제22대국회 제417회 7차 과학기술정보방송통신위원회,과학기술정보방송통신위원회,2024-08-26,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054001&fileId=0000120954&deviceGubun=P&imsiYn=P
417회-1차-예산결산기금심사소위원회-2024-08-26,제22대국회 제417회 1차 예산결산기금심사소위원회,예산결산기금심사소위원회,2024-08-26,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054030&fileId=0000121076&deviceGubun=P&imsiYn=P
417회-2차-교육위원회-2024-08-26,제22대국회 제417회 2차 교육위원회,교육위원회,2024-08-26,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054038&fileId=0000121144&deviceGubun=P&imsiYn=P
417회-1차-정보위원회-2024-08-26,제22대국회 제417회 1차 정보위원회,정보위원회,2024-08-26,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054006&fileId=0000120998&deviceGubun=P&imsiYn=P
417회-1차-농림축산식품해양수산위원회-2024-08-26,제22대국회 제417회 1차 농림축산식품해양수산위원회,농림축산식품해양수산위원회,2024-08-26,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053998&fileId=0000120947&deviceGubun=P&imsiYn=P
415회-1차-법제사법위원회-2024-06-12,제22대국회 제415회 1차 법제사법위원회,법제사법위원회,2024-06-12,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053855&fileId=0000119495&deviceGubun=P&imsiYn=P
415회-5차-환경노동위원회-2024-06-28,제22대국회 제415회 5차 환경노동위원회,환경노동위원회,2024-06-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053888&fileId=0000119805&deviceGubun=P&imsiYn=P
418회-1차-안건조정위원회-2024-11-21,제22대국회 제418회 1차 안건조정위원회,안건조정위원회,2024-11-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054413&fileId=0000123079&deviceGubun=P&imsiYn=P
418회-1차-예산결산심사소위원회-2024-11-21,제22대국회 제418회 1차 예산결산심사소위원회,예산결산심사소위원회,2024-11-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054453&fileId=0000123193&deviceGubun=P&imsiYn=P
418회-3차-정보통신방송법안심사소위원회-2024-11-21,제22대국회 제418회 3차 정보통신방송법안심사소위원회,정보통신방송법안심사소위원회,2024-11-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054436&fileId=0000123125&deviceGubun=P&imsiYn=P
418회-1차-산업통상자원특허소위원회-2024-11-21,제22대국회 제418회 1차 산업통상자원특허소위원회,산업통상자원특허소위원회,2024-11-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054439&fileId=0000123131&deviceGubun=P&imsiYn=P
418회-8차-국회운영위원회-2024-11-21,제22대국회 제418회 8차 국회운영위원회,국회운영위원회,2024-11-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054416&fileId=0000123085&deviceGubun=P&imsiYn=P
418회-8차-환경노동위원회-2024-11-21,제22대국회 제418회 8차 환경노동위원회,환경노동위원회,2024-11-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054445&fileId=0000123143&deviceGubun=P&imsiYn=P
418회-5차-여성가족위원회-2024-11-21,제22대국회 제418회 5차 여성가족위원회,여성가족위원회,2024-11-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054394&fileId=0000122982&deviceGubun=P&imsiYn=P
418회-3차-농림축산식품법안심사소위원회-2024-11-21,제22대국회 제418회 3차 농림축산식품법안심사소위원회,농림축산식품법안심사소위원회,2024-11-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054441&fileId=0000123135&deviceGubun=P&imsiYn=P
418회-10차-보건복지위원회-2024-11-21,제22대국회 제418회 10차 보건복지위원회,보건복지위원회,2024-11-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054408&fileId=0000123040&deviceGubun=P&imsiYn=P
418회-1차-체육관광법안심사소위원회-2024-11-21,제22대국회 제418회 1차 체육관광법안심사소위원회,체육관광법안심사소위원회,2024-11-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054471&fileId=0000123229&deviceGubun=P&imsiYn=P
418회-4차-예산안등조정소위원회-2024-11-21,제22대국회 제418회 4차 예산안등조정소위원회,예산안등조정소위원회,2024-11-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054459&fileId=0000123205&deviceGubun=P&imsiYn=P
418회-4차-예산결산기금심사소위원회-2024-11-21,제22대국회 제418회 4차 예산결산기금심사소위원회,예산결산기금심사소위원회,2024-11-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054450&fileId=0000123187&deviceGubun=P&imsiYn=P
418회-5차-조세소위원회-2024-11-21,제22대국회 제418회 5차 조세소위원회,조세소위원회,2024-11-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054396&fileId=0000123016&deviceGubun=P&imsiYn=P
418회-9차-농림축산식품해양수산위원회-2024-11-21,제22대국회 제418회 9차 농림축산식품해양수산위원회,농림축산식품해양수산위원회,2024-11-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054551&fileId=0000123459&deviceGubun=P&imsiYn=P
417회-1차-과학기술정보방송통신위원회-2024-08-07,제22대국회 제417회 1차 과학기술정보방송통신위원회,과학기술정보방송통신위원회,2024-08-07,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053962&fileId=0000120551&deviceGubun=P&imsiYn=P
416회-1차-기획재정위원회-2024-07-08,제22대국회 제416회 1차 기획재정위원회,기획재정위원회,2024-07-08,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053901&fileId=0000120010&deviceGubun=P&imsiYn=P
416회-1차-문화체육관광위원회-2024-07-08,제22대국회 제416회 1차 문화체육관광위원회,문화체육관광위원회,2024-07-08,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053898&fileId=0000119953&deviceGubun=P&imsiYn=P
418회-12차-산업통상자원중소벤처기업위원회-2024-12-09,제22대국회 제418회 12차 산업통상자원중소벤처기업위원회,산업통상자원중소벤처기업위원회,2024-12-09,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054537&fileId=0000123430&deviceGubun=P&imsiYn=P
418회-20차-과학기술정보방송통신위원회-2024-12-09,제22대국회 제418회 20차 과학기술정보방송통신위원회,과학기술정보방송통신위원회,2024-12-09,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054545&fileId=0000123447&deviceGubun=P&imsiYn=P
418회-6차-정보통신방송법안심사소위원회-2024-12-09,제22대국회 제418회 6차 정보통신방송법안심사소위원회,정보통신방송법안심사소위원회,2024-12-09,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054535&fileId=0000123426&deviceGubun=P&imsiYn=P
418회-6차-법안심사제1소위원회-2024-12-09,제22대국회 제418회 6차 법안심사제1소위원회,법안심사제1소위원회,2024-12-09,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054542&fileId=0000123441&deviceGubun=P&imsiYn=P
418회-10차-국방위원회-2024-12-09,제22대국회 제418회 10차 국방위원회,국방위원회,2024-12-09,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054546&fileId=0000123449&deviceGubun=P&imsiYn=P
418회-14차-교육위원회-2024-12-09,제22대국회 제418회 14차 교육위원회,교육위원회,2024-12-09,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054549&fileId=0000123455&deviceGubun=P&imsiYn=P
418회-10차-정무위원회-2024-12-09,제22대국회 제418회 10차 정무위원회,정무위원회,2024-12-09,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054552&fileId=0000123461&deviceGubun=P&imsiYn=P
418회-20차-법제사법위원회-2024-12-09,제22대국회 제418회 20차 법제사법위원회,법제사법위원회,2024-12-09,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054561&fileId=0000123479&deviceGubun=P&imsiYn=P
418회-9차-환경노동위원회-2024-12-09,제22대국회 제418회 9차 환경노동위원회,환경노동위원회,2024-12-09,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054541&fileId=0000123439&deviceGubun=P&imsiYn=P
416회-1차-법안심사제1소위원회-2024-07-22,제22대국회 제416회 1차 법안심사제1소위원회,법안심사제1소위원회,2024-07-22,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053936&fileId=0000120329&deviceGubun=P&imsiYn=P
416회-5차-기획재정위원회-2024-07-22,제22대국회 제416회 5차 기획재정위원회,기획재정위원회,2024-07-22,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053934&fileId=0000120325&deviceGubun=P&imsiYn=P
418회-4차-산업통상자원중소벤처기업위원회-2024-10-07,제22대국회 제418회 4차 산업통상자원중소벤처기업위원회,산업통상자원중소벤처기업위원회,2024-10-07,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054161&fileId=0000121844&deviceGubun=P&imsiYn=P
418회-4차-행정안전위원회-2024-10-07,제22대국회 제418회 4차 행정안전위원회,행정안전위원회,2024-10-07,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054162&fileId=0000121846&deviceGubun=P&imsiYn=P
418회-4차-국토교통위원회-2024-10-07,제22대국회 제418회 4차 국토교통위원회,국토교통위원회,2024-10-07,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054164&fileId=0000121850&deviceGubun=P&imsiYn=P
418회-4차-농림축산식품해양수산위원회-2024-10-07,제22대국회 제418회 4차 농림축산식품해양수산위원회,농림축산식품해양수산위원회,2024-10-07,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054166&fileId=0000121934&deviceGubun=P&imsiYn=P
418회-3차-보건복지위원회-2024-10-07,제22대국회 제418회 3차 보건복지위원회,보건복지위원회,2024-10-07,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054177&fileId=0000122063&deviceGubun=P&imsiYn=P
418회-2차-외교통일위원회-2024-10-07,제22대국회 제418회 2차 외교통일위원회,외교통일위원회,2024-10-07,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054165&fileId=0000121932&deviceGubun=P&imsiYn=P
418회-5차-과학기술정보방송통신위원회-2024-10-07,제22대국회 제418회 5차 과학기술정보방송통신위원회,과학기술정보방송통신위원회,2024-10-07,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054182&fileId=0000122075&deviceGubun=P&imsiYn=P
418회-3차-문화체육관광위원회-2024-10-07,제22대국회 제418회 3차 문화체육관광위원회,문화체육관광위원회,2024-10-07,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054167&fileId=0000121937&deviceGubun=P&imsiYn=P
420회-1차-체육관광법안심사소위원회-2025-01-15,제22대국회 제420회 1차 체육관광법안심사소위원회,체육관광법안심사소위원회,2025-01-15,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054695&fileId=0000124175&deviceGubun=P&imsiYn=P
420회-4차-법안심사제1소위원회-2025-01-15,제22대국회 제420회 4차 법안심사제1소위원회,법안심사제1소위원회,2025-01-15,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054694&fileId=0000124173&deviceGubun=P&imsiYn=P
419회-1차-문화체육관광위원회-2024-12-11,제22대국회 제419회 1차 문화체육관광위원회,문화체육관광위원회,2024-12-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054563&fileId=0000123486&deviceGubun=P&imsiYn=P
419회-1차-외교통일위원회-2024-12-11,제22대국회 제419회 1차 외교통일위원회,외교통일위원회,2024-12-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054598&fileId=0000123645&deviceGubun=P&imsiYn=P
419회-1차-국방위원회-2024-12-11,제22대국회 제419회 1차 국방위원회,국방위원회,2024-12-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054567&fileId=0000123494&deviceGubun=P&imsiYn=P
419회-1차-교육위원회-2024-12-11,제22대국회 제419회 1차 교육위원회,교육위원회,2024-12-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054577&fileId=0000123552&deviceGubun=P&imsiYn=P
419회-1차-법안심사소위원회-2024-12-11,제22대국회 제419회 1차 법안심사소위원회,법안심사소위원회,2024-12-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054568&fileId=0000123496&deviceGubun=P&imsiYn=P
419회-1차-법제사법위원회-2024-12-11,제22대국회 제419회 1차 법제사법위원회,법제사법위원회,2024-12-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054564&fileId=0000123488&deviceGubun=P&imsiYn=P
415회-1차-과학기술정보방송통신위원회-2024-06-11,제22대국회 제415회 1차 과학기술정보방송통신위원회,과학기술정보방송통신위원회,2024-06-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053853&fileId=0000119469&deviceGubun=P&imsiYn=P
415회-4차-국토교통위원회-2024-07-03,제22대국회 제415회 4차 국토교통위원회,국토교통위원회,2024-07-03,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053893&fileId=0000119823&deviceGubun=P&imsiYn=P
417회-2차-산업통상자원중소벤처기업위원회-2024-08-21,제22대국회 제417회 2차 산업통상자원중소벤처기업위원회,산업통상자원중소벤처기업위원회,2024-08-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053984&fileId=0000120870&deviceGubun=P&imsiYn=P
417회-1차-예산결산심사소위원회-2024-08-21,제22대국회 제417회 1차 예산결산심사소위원회,예산결산심사소위원회,2024-08-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053993&fileId=0000120897&deviceGubun=P&imsiYn=P
417회-1차-국토교통위원회-2024-08-21,제22대국회 제417회 1차 국토교통위원회,국토교통위원회,2024-08-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053990&fileId=0000120889&deviceGubun=P&imsiYn=P
420회-1차-농림축산식품법안심사소위원회-2024-12-19,제22대국회 제420회 1차 농림축산식품법안심사소위원회,농림축산식품법안심사소위원회,2024-12-19,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054601&fileId=0000123715&deviceGubun=P&imsiYn=P
420회-1차-법안심사제1소위원회-2024-12-19,제22대국회 제420회 1차 법안심사제1소위원회,법안심사제1소위원회,2024-12-19,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054609&fileId=0000123731&deviceGubun=P&imsiYn=P
420회-1차-환경노동위원회-2024-12-19,제22대국회 제420회 1차 환경노동위원회,환경노동위원회,2024-12-19,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054626&fileId=0000123767&deviceGubun=P&imsiYn=P
420회-1차-산업통상자원중소벤처기업위원회-2024-12-19,제22대국회 제420회 1차 산업통상자원중소벤처기업위원회,산업통상자원중소벤처기업위원회,2024-12-19,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054617&fileId=0000123747&deviceGubun=P&imsiYn=P
420회-1차-국회운영위원회-2024-12-19,제22대국회 제420회 1차 국회운영위원회,국회운영위원회,2024-12-19,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054624&fileId=0000123763&deviceGubun=P&imsiYn=P
418회-4차-정보위원회-2024-12-07,제22대국회 제418회 4차 정보위원회,정보위원회,2024-12-07,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054536&fileId=0000123428&deviceGubun=P&imsiYn=P
418회-9차-보건복지위원회-2024-11-14,제22대국회 제418회 9차 보건복지위원회,보건복지위원회,2024-11-14,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054321&fileId=0000122683&deviceGubun=P&imsiYn=P
418회-2차-예산결산기금심사소위원회-2024-11-14,제22대국회 제418회 2차 예산결산기금심사소위원회,예산결산기금심사소위원회,2024-11-14,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054377&fileId=0000122945&deviceGubun=P&imsiYn=P
418회-11차-행정안전위원회-2024-11-14,제22대국회 제418회 11차 행정안전위원회,행정안전위원회,2024-11-14,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054361&fileId=0000122825&deviceGubun=P&imsiYn=P
418회-8차-기획재정위원회-2024-11-14,제22대국회 제418회 8차 기획재정위원회,기획재정위원회,2024-11-14,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054368&fileId=0000122899&deviceGubun=P&imsiYn=P
418회-2차-예산결산심사소위원회-2024-11-14,제22대국회 제418회 2차 예산결산심사소위원회,예산결산심사소위원회,2024-11-14,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054354&fileId=0000122811&deviceGubun=P&imsiYn=P
418회-1차-예산결산심사소위원회-2024-11-14,제22대국회 제418회 1차 예산결산심사소위원회,예산결산심사소위원회,2024-11-14,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054371&fileId=0000122905&deviceGubun=P&imsiYn=P
418회-12차-예산결산특별위원회-2024-11-14,제22대국회 제418회 12차 예산결산특별위원회,예산결산특별위원회,2024-11-14,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054364&fileId=0000122891&deviceGubun=P&imsiYn=P
418회-4차-예산결산심사소위원회-2024-11-14,제22대국회 제418회 4차 예산결산심사소위원회,예산결산심사소위원회,2024-11-14,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054360&fileId=0000122823&deviceGubun=P&imsiYn=P
418회-3차-예산결산심사소위원회-2024-11-14,제22대국회 제418회 3차 예산결산심사소위원회,예산결산심사소위원회,2024-11-14,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054366&fileId=0000122895&deviceGubun=P&imsiYn=P
